"filename", "language", "Markdown", "XML", "C#", "JSON", "aspnetcorerazor", "HTML", "SQL", "CSS", "JavaScript", "comment", "blank", "total"
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Controllers\LanguagesController.cs", "C#", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 6, 47
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Controllers\MediaController.cs", "C#", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Controllers\NotificationsController.cs", "C#", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 4, 31
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Controllers\PlayersController.cs", "C#", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Models\ErrorViewModel.cs", "C#", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Program.cs", "C#", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Properties\launchSettings.json", "JSON", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\SI.web.csproj", "XML", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Startup.cs", "C#", 0, 0, 106, 0, 0, 0, 0, 0, 0, 17, 24, 147
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Views\Home\Index.cshtml", "aspnetcorerazor", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Views\Home\Privacy.cshtml", "aspnetcorerazor", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Views\Shared\Error.cshtml", "aspnetcorerazor", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Views\Shared\_Layout.cshtml", "aspnetcorerazor", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 2, 49
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Views\Shared\_ValidationScriptsPartial.cshtml", "aspnetcorerazor", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Views\_ViewImports.cshtml", "aspnetcorerazor", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\Views\_ViewStart.cshtml", "aspnetcorerazor", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\appsettings.Development.json", "JSON", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\appsettings.json", "JSON", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 30
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\css\app.31b14415.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\css\bootstrap4.4.1.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 7
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\css\chunk-vendors.e136dace.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\css\main.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1880, 0, 24, 151, 2055
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\css\normalize.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 146, 0, 129, 75, 350
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\css\pretty.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 1, 12
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\css\toastr.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\BG.svg", "XML", 0, 4725, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4726
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\Eye.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\arrows.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\bg-cover.svg", "XML", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\big-user.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\blue.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\boy.svg", "XML", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\check.svg", "XML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\close.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\coin.svg", "XML", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\down.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\fb.svg", "XML", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\gg.svg", "XML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\girl.svg", "XML", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\large-star.svg", "XML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\logo-white.svg", "XML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\logout.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\people.svg", "XML", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\play.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\progress-banner-bg.svg", "XML", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\rocket.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\search.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\star.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\tick.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\time.svg", "XML", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\user-white.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\img\wallet.svg", "XML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\index.html", "HTML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\js\app.998bc0c7.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\js\chunk-vendors.0a0282a5.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 6, 27, 0, 33
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\js\main.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\js\plugins.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 3, 15
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\js\vendor\jquery-3.4.1.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3
"c:\projects\salesImitation\SalesImitation\src\presenter\SI.web\wwwroot\js\vendor\modernizr-3.8.0.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3
"Total", "-", 1, 14740, 6937, 140, 89, 3, 657, 5008, 39, 783, 1913, 30310
